CMDLINE ./build/main
MEM 0.031250 1782938408.6604
MEM 0.031250 1782938408.7657
MEM 10.953125 1782938408.8708
MEM 10.953125 1782938408.9742
MEM 10.953125 1782938409.0794
MEM 10.953125 1782938409.1825
MEM 10.953125 1782938409.2877
MEM 149.734375 1782938409.3930
MEM 153.828125 1782938409.4982
MEM 153.828125 1782938409.5991
MEM 153.828125 1782938409.7043
MEM 153.828125 1782938409.8095
MEM 153.828125 1782938409.9147
